Issue Type,Issue key,Issue id,Summary,Assignee,Reporter,Priority,Status,Resolution,Created,Updated,Due Date
Bug,AMQ-5577,12774194,Web console message properties not escaped,,lightoze,Major,Open,,11/Feb/15 12:41,11/Feb/15 12:41,
Bug,AMQ-5576,12774176,Reported queue sizes and counters are wrong in many cases,,cp123,Major,Reopened,,11/Feb/15 11:41,13/Apr/17 10:05,
Bug,AMQ-5575,12774156,Stuck message in ActiveMQ after WebLogic (incl. MDB) startup,,slash,Major,Open,,11/Feb/15 10:03,23/Mar/15 14:14,
Bug,AMQ-5572,12773355,Regression WebSockets and truncated body,dejanb,gaikwaja,Major,Closed,Not A Problem,09/Feb/15 04:19,11/Feb/15 06:42,
Bug,AMQ-5571,12773320,ActiveMQ fails to gracefully shut down if ACTIVEMQ_OPTS_MEMORY uses > 50% of memory,,burtonator,Major,Open,,08/Feb/15 21:00,25/May/20 08:51,
Bug,AMQ-5570,12773294,JMS client does not received any message after activemq restarted,,hongphu8790,Major,Closed,Cannot Reproduce,08/Feb/15 14:25,13/Feb/15 19:26,
Bug,AMQ-5569,12773229,activemq broker was blocked on log4j call appender,mattrpav,anujm,Major,Open,,07/Feb/15 15:43,06/Dec/20 02:33,
Bug,AMQ-5568,12772996,Deleting lock file on broker shut down can take a master broker down,gtully,tmielke,Major,Resolved,Fixed,06/Feb/15 12:58,22/Sep/15 11:56,
Bug,AMQ-5567,12772992, JDBC XA - Store COMMIT FAILED:  java.io.IOException: Could not remove prepared transaction state from message add for sequenceId,gtully,gtully,Major,Resolved,Fixed,06/Feb/15 12:46,18/May/18 09:32,
Bug,AMQ-5566,12772403,Karaf test fails when standard ports already in-use on the system,,artnaseef,Minor,Open,,04/Feb/15 16:22,02/Nov/19 05:25,
Bug,AMQ-5564,12772307,activemq-pool - Either adds new mbeans or add/remove pair of mbean for each producer in use,tabish,davsclaus,Blocker,Resolved,Fixed,04/Feb/15 09:36,16/Mar/15 14:08,
Bug,AMQ-5563,12772304,activemq-camel - Wrong default value in javadoc,,davsclaus,Minor,Resolved,Fixed,04/Feb/15 09:28,05/Mar/15 22:46,
Bug,AMQ-5562,12772074,Anonymous producers do not raise ActiveMQ.Advisory.Producer.Queue.> advisory,,burtonator,Major,Resolved,Duplicate,03/Feb/15 17:10,19/Dec/19 11:56,
Bug,AMQ-5561,12772034,java.lang.NullPointerException while removing the inactive durable subscriber,,anujkhandelwal,Major,Closed,Cannot Reproduce,03/Feb/15 14:34,23/Dec/15 15:41,
Bug,AMQ-5557,12771635,GC of inactive queues should happen even if consumers > 0 ,,burtonator,Major,Resolved,Won't Fix,01/Feb/15 23:52,02/Feb/15 20:22,
Bug,AMQ-5556,12771627,Log that we are doing recovery when in LevelDB,,burtonator,Major,Closed,Won't Fix,01/Feb/15 21:50,06/Feb/17 14:26,
Bug,AMQ-5555,12771416,Memory leak around ProducerView/State and AnnotatedMBeans,tabish,lichtin,Major,Resolved,Fixed,30/Jan/15 20:29,16/Mar/15 14:29,
Bug,AMQ-5553,12771376,Inifinite loop on replicated LevelDB during new Master election,,Altaflux,Critical,Closed,Won't Fix,30/Jan/15 16:44,06/Feb/17 14:27,
Bug,AMQ-5551,12771095,The DiskBenchmark util doesn't sync (fsync) to disk for sync writes,ceposta,ceposta,Major,Closed,Fixed,29/Jan/15 19:32,23/Mar/16 14:18,
Bug,AMQ-5550,12771057,Close of an AMQP consumer that failed to open because it was unauthorized causes exception in broker logs.,tabish,tabish,Major,Resolved,Fixed,29/Jan/15 16:39,05/Feb/15 22:56,
Bug,AMQ-5549,12770925,Shared Filesystem Master/Slave using NFSv4 allows both brokers become active at the same time,gtully,heikki_m,Critical,Resolved,Fixed,29/Jan/15 07:13,03/Jul/15 11:48,
Bug,AMQ-5546,12770725,selectorAware subscription cache replication,,pankajtakawale,Major,Closed,Won't Fix,28/Jan/15 16:45,06/Feb/17 14:34,
Bug,AMQ-5545,12770671,Message order is not preserved across multiple consumers,,asarkari,Major,Closed,Not A Problem,28/Jan/15 14:00,18/Dec/15 18:19,
Bug,AMQ-5544,12770592,Broker level TotalMessageCount metric can be negative,,psmith@apache.org,Minor,Closed,Cannot Reproduce,28/Jan/15 05:46,12/Apr/16 21:16,
Bug,AMQ-5543,12770519,"Broker logs show repeated ""java.lang.IllegalSt​ateException: Timer already cancelled."" lines",,tbain98,Major,Closed,Duplicate,27/Jan/15 23:15,30/Jul/16 17:03,
Bug,AMQ-5542,12770461,KahaDB data files containing acknowledgements are deleted during cleanup,gtully,barlabanov,Major,Resolved,Fixed,27/Jan/15 20:40,18/Jun/15 17:50,
Bug,AMQ-5540,12770366,KahaDB can't fail over to the slave if the master is unable to write to disk,,anujkhandelwal,Major,Open,,27/Jan/15 14:42,14/Apr/21 09:47,
Bug,AMQ-5538,12770091,Queues not delivering messages,,tracknerd,Minor,Closed,Cannot Reproduce,26/Jan/15 14:10,23/Dec/15 16:21,
Bug,AMQ-5536,12769698,Inconsistent Behavior for Duplicate Message Handling,mattrpav,rimovm,Major,Open,,23/Jan/15 18:00,06/Dec/20 02:34,
Bug,AMQ-5535,12769626,deadlock on close and failover reconnect around org.apache.activemq.ActiveMQConnection.getScheduler,gtully,gtully,Major,Resolved,Fixed,23/Jan/15 12:12,23/Jan/15 13:11,
Bug,AMQ-5534,12769274,Generic JMS connection pool should be able to renew connections after JMSException,dejanb,dejanb,Major,Resolved,Fixed,22/Jan/15 11:48,11/May/16 20:20,
Bug,AMQ-5533,12769089,Update Mac support for activemq-admin script,,rimovm,Major,Open,,21/Jan/15 20:08,29/Jan/15 05:31,
Bug,AMQ-5531,12768980,Duplex NetworkConnector Reconnect,,GKL,Major,Open,,21/Jan/15 14:19,21/Jan/15 14:24,
Bug,AMQ-5529,12768628,Deadlock using JMX & copyMatchingMessagesTo,,psmith@apache.org,Major,Closed,Incomplete,20/Jan/15 09:08,19/Apr/16 18:04,
Bug,AMQ-5528,12768568,Connection Factory Properties not effective for MDB,,hhfrancois,Major,Closed,Invalid,20/Jan/15 00:14,20/Jan/15 23:16,
Bug,AMQ-5527,12768547,Performance issues for org.apache.activemq.broker.jmx.QueueView.removeMessage,,rimovm,Minor,Closed,Duplicate,19/Jan/15 22:24,13/Feb/16 13:14,
Bug,AMQ-5525,12768439,error converting collection entry - activemq:browse karaf command  via itests,gtully,gtully,Major,Resolved,Fixed,19/Jan/15 13:47,02/Nov/19 05:25,
Bug,AMQ-5524,12767995,Failovertransport startupMaxReconnectAttempts  default value is doc'd incorrectly.,,pgfox,Minor,Resolved,Fixed,16/Jan/15 11:54,16/Jan/15 13:41,
Bug,AMQ-5520,12767517,"MulticastDiscoveryAgent may use a network that is not multicast enabled, fails to startup",dkulp,dkulp,Major,Resolved,Fixed,14/Jan/15 18:42,11/Feb/15 15:36,
Bug,AMQ-5519,12767495,"use the ""amqp:not-found"" condition to indicate attempt to remove a DurableSubscription that does not exist",,robbie,Minor,Resolved,Fixed,14/Jan/15 17:55,14/Jan/15 18:01,
Bug,AMQ-5518,12767399,Producer hangs on socketWrite0 on Solaris,,pawel.rmi,Major,Closed,Cannot Reproduce,14/Jan/15 09:17,23/Dec/15 16:22,
Bug,AMQ-5517,12767132,Support for Jetty 9,dkulp,dkulp,Major,Resolved,Done,13/Jan/15 14:24,19/Jan/15 11:23,
Bug,AMQ-5516,12767071,Misbehaving name resolution in org.apache.activemq.transport.tcp.TcpTransportServer,,ulrichd,Minor,Open,,13/Jan/15 09:17,11/Apr/17 07:23,
Bug,AMQ-5514,12766507,Create Release 5.10.1,artnaseef,artnaseef,Trivial,Resolved,Done,09/Jan/15 19:17,15/Jan/15 17:04,
Bug,AMQ-5513,12766016,redelivery count incremented in error for unconsumed prefetched messages,gtully,gtully,Major,Resolved,Fixed,09/Jan/15 13:18,21/Apr/15 15:06,
Bug,AMQ-5511,12766002,Retained messages for zero-byte clientId connections,dejanb,dejanb,Major,Resolved,Fixed,09/Jan/15 11:48,09/Jan/15 12:01,
Bug,AMQ-5510,12765989,Listener is not able to connect again once maxReconnectAttempts are exhausted by the ActiveMQ layers.,,xabhi,Major,Resolved,Fixed,09/Jan/15 10:24,20/Apr/16 13:49,
Bug,AMQ-5508,12765168,"Broker shutdown race condition leads to ""IllegalStateException: Timer already cancelled""",,patanasov,Major,Closed,Duplicate,06/Jan/15 18:11,30/Jul/16 12:19,
Bug,AMQ-5507,12765039,"""Duplicate dispatch on connection"" with more than 2^31 messages",,shendley,Major,Closed,Duplicate,06/Jan/15 02:53,06/Jan/15 03:42,
Bug,AMQ-5506,12764980,typo in ZkSessionTmeout attribute of leveldb replication,gtully,gtully,Minor,Resolved,Fixed,05/Jan/15 20:53,05/Jan/15 21:08,
Bug,AMQ-5504,12764874,activemq should not need nohup to be daemonized,mattrpav,i5513,Minor,Resolved,Not A Problem,05/Jan/15 10:15,06/Dec/20 02:36,
Bug,AMQ-5502,12764766,MQ suddenly stopped consuming messages from queue,,luok0,Major,Closed,Incomplete,04/Jan/15 09:06,04/Jan/15 13:11,
Bug,AMQ-5501,12764518,Using activemq-web-console feature in Apache Karaf can result in ClassCastException,,afinke,Major,Open,,02/Jan/15 13:03,02/Jan/15 13:05,
Bug,AMQ-5500,12764146,DEBUG | Transport Connection to: tcp://127.0.0.1:51048 failed: java.io.IOException: Java heap space,,siddeshwar_hiremath,Major,Open,,30/Dec/14 07:10,11/Oct/15 05:00,
Bug,AMQ-5496,12763239,leveldb becomes corrupt after vmware ha migration with power off on physical machine,,mjk0259,Major,Closed,Won't Fix,22/Dec/14 15:17,03/Feb/17 23:07,
Bug,AMQ-5494,12762675,Unable to send message from web console when using secured broker,,sihaya,Minor,Open,,18/Dec/14 20:35,13/Sep/16 13:22,
Bug,AMQ-5493,12762634,KahaDB MessageDatabase race condition while stopping the broker and cleaning up,gtully,patanasov,Minor,Resolved,Fixed,18/Dec/14 17:38,22/Dec/14 12:46,
Bug,AMQ-5492,12762513,Redelivery count increases on closed prefetch buffers for topics,,syberyan,Minor,Closed,Incomplete,18/Dec/14 09:05,10/Jun/15 22:43,
Bug,AMQ-5490,12762272,broker does not write out supported version header,,gsim,Major,Closed,Duplicate,17/Dec/14 12:40,17/Dec/14 13:23,
Bug,AMQ-5489,12761704,JMSExpiration not working correctly with LevelDB,,jpieringer,Major,Closed,Not A Problem,15/Dec/14 09:15,24/Nov/15 02:06,
Bug,AMQ-5488,12761485,Broker should not log IOExceptions from TransportConnection class on WARN level when shutting down,,patanasov,Minor,Closed,Fixed,12/Dec/14 22:51,23/Dec/15 16:24,
Bug,AMQ-5487,12761325,http://localhost:8161/admin,,random,Major,Resolved,Invalid,12/Dec/14 11:00,12/Dec/14 11:01,
Bug,AMQ-5486,12761268,Thread synchronization overhead is unexpectedly high,,benjaminhuang,Major,Resolved,Fixed,12/Dec/14 08:23,25/Nov/19 12:13,
Bug,AMQ-5485,12761129,kahadb size grows continually with no queue activity,,robert.stettler@capitalone.com,Major,Closed,Cannot Reproduce,11/Dec/14 18:32,19/Apr/16 18:39,
Bug,AMQ-5484,12761103,AMQP Memory leaks in the AMQP Protocol converter on sender link close,tabish,tabish,Critical,Resolved,Fixed,11/Dec/14 16:45,11/Dec/14 18:03,
Bug,AMQ-5483,12761072,LRU cached message group map eviction is not reflected in consumer assigned counts,gtully,gtully,Major,Resolved,Fixed,11/Dec/14 14:37,11/Dec/14 14:53,
Bug,AMQ-5482,12761061,kahadb size not reducing as messages are read -- eventually blocking,,robert.stettler@capitalone.com,Major,Closed,Invalid,11/Dec/14 13:40,11/Dec/14 14:01,
Bug,AMQ-5478,12760351,REST endpoint creates topic instead of queue,artnaseef,psmith@apache.org,Minor,Resolved,Fixed,09/Dec/14 04:49,11/Feb/15 17:28,
Bug,AMQ-5476,12759684,"Batch transactions of priority messages: javax.jms.JMSException: Unmatched acknowledge: MessageAck {commandId = 14, responseRequired = false, ackType = 2, ...Could not find Message-ID XXX in dispatched-list (start of ack)",gtully,gtully,Major,Resolved,Fixed,05/Dec/14 14:43,28/Jul/15 18:05,
Bug,AMQ-5475,12759454,AMQP transport does not send correct response to unsupported clients,tabish,tabish,Major,Resolved,Fixed,04/Dec/14 15:44,17/Dec/14 13:23,
Bug,AMQ-5474,12759263,Broken ConsumerIdKey comparator implementation,,tbain98,Major,Closed,Duplicate,03/Dec/14 19:32,03/Dec/14 20:43,
Bug,AMQ-5473,12759240,Race condition caused by Linkstealing might make durable subs inactive,tabish,workanandr,Major,Resolved,Fixed,03/Dec/14 18:12,09/Dec/14 16:00,
Bug,AMQ-5472,12759156,RAR; stopped connection (due to SecurityException) not evicted from JCA pool,gtully,gtully,Major,Resolved,Fixed,03/Dec/14 12:12,03/Dec/14 12:19,
Bug,AMQ-5469,12758885,Response to a temporary queue fails after broker failover,,JensMeissner,Major,Closed,Not A Problem,02/Dec/14 13:04,23/Dec/15 16:26,
Bug,AMQ-5468,12758816,AMQ MQTT doesn't reject remote connection after a long time ,tabish,hongphu8790,Major,Resolved,Fixed,02/Dec/14 02:58,08/Feb/15 14:28,
Bug,AMQ-5467,12758709,"AMQP transaction may fail to commit, or process unexpected messages, if consumer acks are not in a single unbroken sequential range",,robbie,Critical,Resolved,Fixed,01/Dec/14 18:31,01/Dec/14 19:16,
Bug,AMQ-5466,12758633,Lost persistent message sent to detached consumer before keepAliveInterval exceed,,npakudin,Major,Open,,01/Dec/14 12:55,03/Mar/21 17:39,
Bug,AMQ-5461,12758304,Locker is not released after starting fails ,,shilei812,Major,Closed,Incomplete,28/Nov/14 05:33,17/May/16 16:01,
Bug,AMQ-5460,12758148,HA : Failover does not happen with 2 AMQ instances when one runs on 32 bit another on 64 bit,,arpanr,Critical,Open,,27/Nov/14 07:01,27/Nov/14 07:01,
Bug,AMQ-5459,12757803,leveldb failed to page in queue messages,,pankajtakawale,Critical,Closed,Won't Fix,25/Nov/14 21:13,06/Feb/17 14:25,
Bug,AMQ-5457,12757695,prefetched messages go bottom in a message list of a JMX queue.browse,gtully,gtully,Major,Resolved,Fixed,25/Nov/14 14:19,25/Nov/14 14:25,
Bug,AMQ-5456,12757678,AMQP messages accepted transactionally by a consumer should retain the TransactionalState until commit/rollback,tabish,robbie,Major,Resolved,Fixed,25/Nov/14 12:22,25/Nov/14 14:17,
Bug,AMQ-5455,12757544,Build Failure due to missing paho dependency,hadrian,hadrian,Major,Resolved,Fixed,24/Nov/14 22:35,25/Nov/14 00:31,
Bug,AMQ-5454,12757513,"Topic messages can't be sent to DLQ, because region destination value is null",gtully,guslara,Major,Resolved,Fixed,24/Nov/14 21:19,08/Dec/15 14:51,
Bug,AMQ-5453,12757501,"AMQP interop: Active broker does not respect the ""drain"" flag.",,aconway,Major,Closed,Duplicate,24/Nov/14 20:35,05/Jun/15 16:35,
Bug,AMQ-5452,12757494,MQTT namespace (CONTAINERID) in the DB is not in JMS namespace format.. ,,cjutzi,Minor,Closed,Fixed,24/Nov/14 19:56,02/Jul/15 22:48,
Bug,AMQ-5450,12757452,"mKahaDB filtered wildcard <filteredKahaDB queue=""*.DLQ""> doesn't pick up myqueue.DLQ",gtully,gtully,Major,Resolved,Fixed,24/Nov/14 17:23,24/Nov/14 17:45,
Bug,AMQ-5449,12757422,Cannot start activemq OS X - Infinite Loop while execute,,silentsky,Major,Closed,Cannot Reproduce,24/Nov/14 15:16,23/Dec/15 17:14,
Bug,AMQ-5448,12757232,Update Documentation for unix/linux,,scoopex,Major,Closed,Fixed,22/Nov/14 18:24,10/May/15 18:51,
Bug,AMQ-5447,12756913,Memory Leak after shutdown embeded broker with JDBC persistence,,shilei812,Major,Resolved,Fixed,21/Nov/14 07:32,25/Nov/14 19:56,
Bug,AMQ-5446,12756754,activemq doesn't start in java home contain space character,,hdumont,Minor,Resolved,Fixed,20/Nov/14 18:23,12/Aug/15 17:44,
Bug,AMQ-5445,12756715,Message acknowledged despite of an exception thrown by a message driven bean,,barlabanov,Major,Open,,20/Nov/14 15:24,09/Jan/15 13:32,
Bug,AMQ-5444,12756257,KahaDB bug that skips doing a sync on recoveryFile,tabish,jfugitt,Major,Resolved,Fixed,18/Nov/14 23:14,25/Nov/14 23:50,
Bug,AMQ-5443,12756114,SSL client does not validate server certificate common name,,ahadden,Major,Open,,18/Nov/14 14:48,17/Feb/15 15:10,
Bug,AMQ-5442,12755875,NullPointerException in SimpleDiscoveryEvent on Shutdown,tabish,john.arnesen@53.com,Major,Resolved,Fixed,17/Nov/14 18:41,25/Nov/14 20:30,
Bug,AMQ-5441,12755853,PersistanceAdapter returns all Durable Subscriptions - this does not scale at all when durable subscribers are used ,tabish,cjutzi,Major,Resolved,Fixed,17/Nov/14 17:40,15/May/15 20:03,
Bug,AMQ-5440,12755842,"KahaDB error at startup ""Looking for key N but not found in fileMap""",,jfugitt,Critical,Closed,Duplicate,17/Nov/14 17:21,12/Apr/16 21:45,
Bug,AMQ-5439,12755414,updateClusterFilter doc sample; not using correct regular expression,,pgfox,Trivial,Resolved,Fixed,14/Nov/14 16:53,26/Nov/14 14:36,
Bug,AMQ-5438,12755089,Archiving mKahaDB log files cause broker restart,dejanb,jkorab,Major,Resolved,Fixed,13/Nov/14 15:44,04/Dec/14 13:05,
Bug,AMQ-5437,12755085,cacheTempDestinations is not caching temp destinations,,jkorab,Major,Open,,13/Nov/14 15:32,03/Jan/17 20:07,
Bug,AMQ-5435,12754985,Persistence Adapter Starting Thread is still alive after stopping a slave broker with lease database locker,,shilei812,Major,Open,,13/Nov/14 06:09,28/Nov/14 05:16,
Bug,AMQ-5433,12754833,AMQP messages stuck in broker when receiver detaches while receiving,tabish,chug,Major,Resolved,Fixed,12/Nov/14 18:32,02/Apr/15 23:03,
Bug,AMQ-5431,12754555,lack of link context when processing AMQP detach response results in NPE and stopping connection,dejanb,robbie,Major,Resolved,Fixed,11/Nov/14 19:57,25/Nov/14 09:44,
Bug,AMQ-5430,12754428,LevelDB on NFS creats .nfs files,,anujkhandelwal,Major,Resolved,Duplicate,11/Nov/14 10:18,15/Jan/16 18:36,
Bug,AMQ-5428,12754042,Durable Subscriptions are not being setup while link stealing is happening,,netlancermobi,Major,Closed,Duplicate,10/Nov/14 02:55,09/Dec/14 16:00,
Bug,AMQ-5426,12753581,ActiveMQMessageConsumer could run into NPE due to concurrent access to internal state,cshannon,michael_khw,Minor,Resolved,Fixed,07/Nov/14 01:13,06/Jul/16 15:08,
Bug,AMQ-5425,12753580,ActiveMQMessageConsumer race condition,,michael_khw,Minor,Closed,Duplicate,07/Nov/14 01:12,14/Nov/14 17:46,
Bug,AMQ-5424,12753265,Broker at 100% CPU when idle after Network Connection reconnect with duplicates sent,,pbertrand,Major,Closed,Cannot Reproduce,06/Nov/14 01:10,23/Nov/15 16:05,
Bug,AMQ-5423,12753151,STOMP protocol converter tracks pending ACKS but doesn't remove the state once ACK'd,tabish,tabish,Major,Resolved,Fixed,05/Nov/14 19:47,21/May/19 05:17,
Bug,AMQ-5422,12752894,Windows bat script doesn't work when run from a directory with spaces,,jfugitt,Major,Resolved,Fixed,04/Nov/14 23:02,04/Apr/16 18:34,
Bug,AMQ-5421,12752840,AbortSlowAckConsumerStratagy can cause errors due to concurrent access to internal state,tabish,tabish,Major,Resolved,Fixed,04/Nov/14 20:45,04/Nov/14 21:15,
Bug,AMQ-5419,12752435,Disconnect between exclusive consumer documentation and functionality,,jahlborn,Critical,Open,,03/Nov/14 14:40,04/Nov/14 15:11,
Bug,AMQ-5418,12751884,MQTT Subscriber is able to receive messages published after unsubscribe(),,workanandr,Major,Closed,Duplicate,31/Oct/14 05:11,01/Nov/14 13:00,
Bug,AMQ-5417,12751349,Use correct classloader in TaskRunnerFactory,dejanb,dejanb,Major,Resolved,Fixed,29/Oct/14 10:26,29/Oct/14 10:35,
Bug,AMQ-5415,12751111,Apache Active MQ various admin web application vulns,,atholl,Major,Closed,Incomplete,28/Oct/14 15:37,04/Apr/16 19:33,
Bug,AMQ-5414,12751110, stored XSS via MQ message,,atholl,Major,Open,,28/Oct/14 15:36,01/May/18 13:05,
Bug,AMQ-5413,12750445,AMQP test client delivery/redelivery anomoly,tabish,chug,Major,Resolved,Fixed,24/Oct/14 20:15,27/May/15 15:32,
Bug,AMQ-5410,12750379,Out of order messages received in MQTT network of brokers,,netlancermobi,Major,Closed,Not A Problem,24/Oct/14 15:52,03/Nov/14 17:39,
Bug,AMQ-5409,12750323,"With prefetch 0, Spring Default Message Listener Shutdown never ends",,Wawan,Major,Closed,Fixed,24/Oct/14 09:44,26/Aug/15 10:08,
Bug,AMQ-5408,12750127,jaasDualAuthenticationPlugin with client authentication not working for networkConnector,,heka,Major,Closed,Duplicate,23/Oct/14 17:35,10/Nov/15 18:02,
Bug,AMQ-5407,12749889,TransportConnector nio+ssl ignores transport.enabledProtocols settings,tabish,briancain,Major,Resolved,Fixed,22/Oct/14 21:25,24/Oct/14 16:13,
Bug,AMQ-5404,12749461,LevelDB files not being released after deletion,chirino,jamm666,Major,Resolved,Fixed,21/Oct/14 08:53,16/Feb/16 15:57,
Bug,AMQ-5403,12749236,remove extra expiration and timestamp manipulaton which will cause problems,tabish,robbie,Major,Resolved,Fixed,20/Oct/14 12:41,20/Oct/14 13:57,
Bug,AMQ-5401,12748945,AMQP transport handling of durable consumer unsubscribe if incorrect,tabish,tabish,Major,Resolved,Fixed,17/Oct/14 18:56,17/Oct/14 18:59,
Bug,AMQ-5400,12748888,Unable to keep message order using ActiveMQ-RAR ,gtully,smil,Major,Resolved,Fixed,17/Oct/14 13:47,16/Jul/15 11:40,
Bug,AMQ-5399,12748879,MQTT - out of order acks,dejanb,dejanb,Major,Resolved,Fixed,17/Oct/14 12:39,20/Oct/14 14:43,
Bug,AMQ-5397,12748550,Using authorization plugin with MQTT causes ClassCastException on client reconnect. ,,syberyan,Critical,Closed,Cannot Reproduce,16/Oct/14 09:42,21/Oct/14 22:08,
Bug,AMQ-5396,12748453,Linkstealing causes deadlock when old client disconnects before link stealing adds the connection,tabish,sai.boorlagadda@gmail.com,Major,Resolved,Fixed,15/Oct/14 23:31,20/Oct/14 23:08,
Bug,AMQ-5395,12748062,AmqpJMSVendor clips destination names if no prefix set,tabish,tabish,Major,Resolved,Fixed,14/Oct/14 15:45,14/Oct/14 15:48,
Bug,AMQ-5394,12748048,Incorrect handling of duplicate update message commands in KahaDB can lead to broker startup errors,gtully,jfugitt,Major,Resolved,Fixed,14/Oct/14 14:37,18/Jun/15 19:58,
Bug,AMQ-5390,12747547,MQTT pending durable subscriber messages are not delievered after broker restart,,workanandr,Major,Closed,Not A Problem,12/Oct/14 01:13,21/Oct/14 22:01,
Bug,AMQ-5389,12747429,MQTTCodec headerParser - not reducing readSize if nulls are read,tabish,cjutzi,Major,Resolved,Fixed,10/Oct/14 22:19,21/Oct/14 21:15,
Bug,AMQ-5388,12747418,User Role Granted Full Privileges in jetty.xml,,jreock,Minor,Open,,10/Oct/14 21:25,22/Jul/20 14:48,
Bug,AMQ-5387,12747412,MQTT Codec - buffer mis-alignment on NIO when Back-2-Back packets are received,tabish,cjutzi,Major,Resolved,Fixed,10/Oct/14 21:13,23/Oct/14 23:11,
Bug,AMQ-5386,12746751,ActiveMQ 5.9.1 jar logging 'Failed to Unregister MBean[s]' of in-memory broker,,dangduc,Major,Closed,Incomplete,08/Oct/14 16:35,06/Jul/15 21:10,
Bug,AMQ-5385,12746496,MQTT Link Stealing fails when client reconnects more than once,tabish,workanandr,Major,Resolved,Fixed,07/Oct/14 21:10,09/Oct/14 16:44,
Bug,AMQ-5384,12746084,Deadlock on DB connections in JDBCMessageStore.removeMessage,,tomsko,Major,Resolved,Fixed,06/Oct/14 09:26,07/Dec/15 20:15,
Bug,AMQ-5382,12745540,MQTT messages published after unsubscribe on a durable topic are received,,workanandr,Major,Open,,02/Oct/14 17:03,05/Nov/14 04:44,
Bug,AMQ-5381,12745506,ActiveMQBytesMessage mishandles restoration of old message contents,tabish,brianjohnson,Major,Resolved,Fixed,02/Oct/14 14:15,11/Feb/15 10:43,
Bug,AMQ-5380,12745460,Prefetch size for reconnecting Durable Subscribers,,andreasgies,Minor,Closed,Cannot Reproduce,02/Oct/14 10:11,15/Jan/16 18:53,
Bug,AMQ-5379,12745452,AMQP - allow setting prefetch size,dejanb,dejanb,Major,Resolved,Fixed,02/Oct/14 09:32,04/Dec/14 11:46,
Bug,AMQ-5377,12745217,Incorrect wild card replacement in mqtt topics,dejanb,dejanb,Major,Resolved,Fixed,01/Oct/14 10:15,01/Oct/14 10:21,
Bug,AMQ-5376,12745194,Rolling back transaction writing to temp-queue,,josh3006,Major,Resolved,Invalid,01/Oct/14 07:49,01/Oct/14 08:06,
Bug,AMQ-5375,12745188,java.io.EOFException: Chunk stream does not exist at page after broker start,,anujkhandelwal,Major,Closed,Incomplete,01/Oct/14 07:33,07/Dec/15 20:22,
Bug,AMQ-5374,12744950,AMQP delivery-count header set to the wrong value following a rollback,tabish,robbie,Major,Resolved,Fixed,30/Sep/14 13:41,01/Nov/14 12:59,
Bug,AMQ-5372,12744617,UdpTransportTests fail with JDK8 in teardown,,kearls,Minor,Open,,29/Sep/14 08:46,29/Sep/14 08:46,
Bug,AMQ-5369,12744308,org.apache.commons.httpclient.ConnectionPoolTimeoutException: Timeout waiting for connection,,ahsanali,Major,Closed,Invalid,26/Sep/14 14:25,26/Sep/14 14:58,
Bug,AMQ-5368,12743962,SSL handshake stalls broker with NIO,dejanb,oliverd,Major,Resolved,Fixed,25/Sep/14 07:45,13/Jul/15 11:38,
Bug,AMQ-5365,12742609,MQTT topic name in received message is wrong in network of brokers scenario,,workanandr,Major,Resolved,Fixed,18/Sep/14 23:16,20/Oct/14 19:06,
Bug,AMQ-5364,12742605,MQTT Unsubscribe does not work as intended in network of brokers scenario,,workanandr,Major,Open,,18/Sep/14 23:09,18/Sep/14 23:26,
Bug,AMQ-5363,12742349,AMQP Queue Names,,co11983,Minor,Closed,Won't Fix,18/Sep/14 03:03,23/Dec/15 18:32,
Bug,AMQ-5360,12741777,mqtt-doc: Wild card mapping tables in the doc is wrong,,joeluo,Major,Resolved,Fixed,16/Sep/14 13:22,16/Sep/14 13:37,
Bug,AMQ-5359,12741709,DefaultDatabaseLocker is incompatible with Postgresql,,snamellit,Major,Open,,16/Sep/14 07:53,16/Sep/14 07:53,
Bug,AMQ-5358,12741596,MQTT Durable subscription broken in 5.10 and 5.11,,workanandr,Major,Closed,Not A Problem,15/Sep/14 21:08,16/Sep/14 16:15,
Bug,AMQ-5357,12741457,Race conditions in ActiveMQ Connection Pooling,,anujkhandelwal,Major,Closed,Cannot Reproduce,15/Sep/14 12:05,25/May/16 22:37,
Bug,AMQ-5356,12741382,Unable to see message contents from the web UI,cshannon,aranzuglia,Minor,Resolved,Fixed,15/Sep/14 03:08,01/Feb/16 10:49,
Bug,AMQ-5354,12741100,persistJMSRedelivered feature breaks the ability for KahaDB to compact its journal files,gtully,jfugitt,Critical,Resolved,Fixed,12/Sep/14 16:54,15/Sep/14 15:00,
Bug,AMQ-5353,12740226,Mismatch of camel versions allowed,dkulp,dkulp,Major,Resolved,Fixed,09/Sep/14 20:19,28/Mar/16 07:03,
Bug,AMQ-5352,12740188,AMQP messages published transactionally should be accepted using a TransactionalState,tabish,robbie,Major,Resolved,Fixed,09/Sep/14 16:57,09/Sep/14 18:20,
Bug,AMQ-5350,12740151,Separate the AMQP maxFrameSize setting from the WireFormat maxFrameSize setting.,tabish,tabish,Minor,Resolved,Fixed,09/Sep/14 14:56,09/Sep/14 15:45,
Bug,AMQ-5349,12740136,Master broker stays up without access to lease-database-locker,,jkorab,Major,Open,,09/Sep/14 13:48,09/Sep/14 13:49,
Bug,AMQ-5348,12740042,Network connector cause memory usage not count down,,jjiag22222,Critical,Open,,09/Sep/14 02:17,09/Sep/14 02:17,
